,subject,metadata.category.set,metadata.category.len,metadata.category.valid,metadata.category.reasons,metadata.unit.value,metadata.unit.valid,metadata.unit.reasons,metadata.dims.shape,metadata.dims.value,metadata.dims.valid,metadata.dims.reasons,metadata.valid,metadata.reasons,valid_x,reasons_x,metadata.dims.product,metadata.dims_by_unit,valid_y,reasons_y,paths.source_mesh.exists,paths.source_mesh.fsize,paths.source_mesh.valid,paths.source_mesh.reasons,paths.source_mask.exists,paths.source_mask.fsize,paths.source_mask.valid,paths.source_mask.reasons,paths.valid,paths.reasons,paths.source_mask.exc
6801,wss.c657c17fc2ceb81e41f333ca01b8bfac,"{'Chair', 'OfficeChair'}",2.0,True,(),0.0210255256241992,True,(),"(3,)",[ 61.50174 101.54883  60.17653],True,(),True,(),True,(),375828.29010984785,[2925.09881081 4829.78793563 2862.07018438],True,(),True,1093614.0,True,(),True,33126.0,True,(),True,(),
6802,wss.c65b30c8ec2833692d56866e214da3cf,{'Monitor'},1.0,True,(),0.0218599092669071,True,(),"(3,)",[60.48877 50.27779 43.71982],True,(),True,(),True,(),132962.53862578652,[2767.10983845 2299.9999399  2000.00006707],True,(),True,184742.0,True,(),True,19879.0,True,(),True,(),
6803,wss.c65b6ae6f4edd7435836c728d324152,"{'TableLamp', 'Lamp'}",2.0,True,(),0.0290256771486978,True,(),"(3,)",[45.70993 65.13623 17.14112],True,(),True,(),True,(),51035.49954312866,[1574.81011609 2244.08993686  590.55021911],True,(),True,152514.0,True,(),True,33580.0,True,(),True,(),
6804,wss.c6706e8a2b4efef5133db57650fae9d9,{'Bench'},1.0,True,(),0.014183068018172,True,(),"(3,)",[102.11809  44.1448   96.45225],True,(),True,(),True,(),434805.0704632001,[7200.00001898 3112.50005594 6800.5208659 ],True,(),True,21037.0,True,(),True,26372.0,True,(),True,(),
6805,wss.c67780ee1bba00bb647b426013ef999b,"{'PS2', 'VideoGameConsole'}",2.0,True,(),0.0233413778149314,True,(),"(3,)",[21.760468 30.01491  19.673508],True,(),True,(),True,(),12849.525280144833,[ 932.27007302 1285.9099509   842.85975558],True,(),True,17801266.0,True,(),True,276628.0,True,(),True,(),
6806,wss.c67e15388e68db2c21d25a6a55757584,{'Table'},1.0,True,(),0.0590328667995077,True,(),"(3,)",[ 78.340744 106.99707   78.218544],True,(),True,(),True,(),655645.8315187013,[1327.06995691 1812.4999818  1324.99992361],True,(),True,87052.0,True,(),True,41644.0,True,(),True,(),
6807,wss.c68de337e8058d876c3d68c21e39d9c0,{'CellPhone'},1.0,True,(),0.0054748199885892,True,(),"(3,)",[10.884983  24.140947   2.6210153],True,(),True,(),True,(),688.7341442079244,[1988.19011816 4409.45036555  478.7399961 ],True,(),True,777851.0,True,(),True,19237.0,True,(),True,(),
6808,wss.c69ce34e38f6218b2f809039658ca52,{'Couch'},1.0,True,(),0.0009855590715330063,True,(),"(3,)",[212.67133   94.555626  80.73128 ],True,(),True,(),True,(),1623447.1667392482,[215787.5018787   95941.10462899  81914.19706018],True,(),True,732065.0,True,(),True,40458.0,True,(),True,(),
6809,wss.c6a53b628582ebf711b6ed247d7b327b,"{'_StanfordSceneDBModels', 'GameTable'}",2.0,True,(),0.0095624959355106,True,(),"(3,)",[232.88885   71.01627  122.581665],True,(),True,(),True,(),2027365.586880098,[24354.39989419  7426.54119583 12819.00309571],True,(),True,27489669.0,True,(),True,23290.0,True,(),True,(),
6810,wss.c6ab2cd997ef7387af81f84c1d08b8a2,"{'_StanfordSceneDBModels', 'Shoes'}",2.0,True,(),0.0354989284191057,True,(),"(3,)",[40.043545 19.213886 38.852726],True,(),True,(),True,(),29892.98078455727,[1128.02123285  541.25256326 1094.47602309],True,(),True,466431.0,True,(),True,49172.0,True,(),True,(),
6811,wss.c6b291c802020785b785a4ac4a0dbd73,"{'Gamecube', 'VideoGameConsole'}",2.0,True,(),0.0011542183808385,True,(),"(3,)",[20.71822  12.292426 19.17009 ],True,(),True,(),True,(),4882.18458043373,[17950.0000554  10650.00021146 16608.72008127],True,(),True,1169909.0,True,(),True,49324.0,True,(),True,(),
6812,wss.c6b6ecfd4d5d752a265d1076b4b6c5c,{'Vase'},1.0,True,(),0.0386828567208452,True,(),"(3,)",[46.419426 46.419426 46.419426],True,(),True,(),True,(),100022.86674004185,[1199.99994662 1199.99994662 1199.99994662],True,(),True,18800.0,True,(),True,65172.0,True,(),True,(),
6813,wss.c6da30c8f89e026ef596359fd962957b,{'Guitar'},1.0,True,(),0.0014739508136774,True,(),"(3,)",[56.316414 79.36277  54.830536],True,(),True,(),True,(),245061.05672158053,[38207.79735485 53843.56741321 37199.7053709 ],True,(),True,6274334.0,True,(),True,29595.0,True,(),True,(),
6814,wss.c6e2eef8bba17061e587374bb9e30b3,{'ArcadeMachine'},1.0,True,(),0.0202035441841875,True,(),"(3,)",[ 83.470535 153.04063  163.16484 ],True,(),True,(),True,(),2084330.201179485,[4131.47981557 7574.93975338 8076.05034604],True,(),True,694422.0,True,(),True,50793.0,True,(),True,(),
6815,wss.c6e30f76334e5872822a33e080d0e71c,"{'Table', 'RoundTable', 'AccentTable'}",3.0,True,(),0.0445519848245804,True,(),"(3,)",[93.55926 98.01436 93.55916],True,(),True,(),True,(),857951.6237886576,[2100.00206205 2199.99985154 2099.99981748],True,(),True,113502.0,True,(),True,68371.0,True,(),True,(),
6816,wss.c6edcd43d0d6e3a31e44b635c3d74c0b,{'_StanfordSceneDBModels'},1.0,True,(),0.0585977766317027,True,(),"(3,)",[31.770073 34.645405 16.14902 ],True,(),True,(),True,(),17775.01711902268,[542.17198717 591.24094789 275.59100239],True,(),True,3251628.0,True,(),True,38901.0,True,(),True,(),
6817,wss.c6f11a477453c271bd35d2f9083d24d,"{'Gamecube', 'VideoGameConsole'}",2.0,True,(),0.0010391289013778,True,(),"(3,)",[13.175043  8.427585 26.523922],True,(),True,(),True,(),2945.051711608884,[12678.93038345  8110.24021065 25525.15088824],True,(),True,3206188.0,True,(),True,31309.0,True,(),True,(),
6818,wss.c6f6349d6b62f58460ddc468fe733ed1,"{'Computer', '_RandomSetStudyModels', 'Laptop'}",3.0,True,(),0.018100843129609,True,(),"(3,)",[25.297745 16.304337 19.761963],True,(),True,(),True,(),8151.077750834612,[1397.60036695  900.75014093 1091.77030365],True,(),True,15475352.0,True,(),True,50714.0,True,(),True,(),
6819,wss.c6fa7cd09d414deef531ac1a731c91b9,{'Guitar'},1.0,True,(),0.0269742771669584,True,(),"(3,)",[105.33174   35.45256   10.854462],True,(),True,(),True,(),40533.59853657175,[3904.89574004 1314.30991758  402.40047705],True,(),True,40079710.0,True,(),True,23365.0,True,(),True,(),
6820,wss.c6fd613a4583b17311fc2b865c2a185b,"{'_StanfordSceneDBModels', 'Rug', '_Attributes'}",3.0,True,(),0.0158729405129072,True,(),"(3,)",[215.38058     2.3746872 215.3809   ],True,(),True,(),True,(),110159.03957554238,[13569.04096156   149.60600388 13569.06112165],True,(),True,45933.0,True,(),True,16789.0,True,(),True,(),
6821,wss.c7185c6e5dd741e139b7c00cb61e68ec,{'Monitor'},1.0,True,(),0.0337966849286308,True,(),"(3,)",[74.51222  57.19683  30.603306],True,(),True,(),True,(),130427.0907943871,[2204.71978708 1692.37989231  905.51206619],True,(),True,147582.0,True,(),True,55002.0,True,(),True,(),
6822,wss.c72d7a8962ceac91ee02685004190b9,"{'Wii', 'VideoGameConsole'}",2.0,True,(),0.00036580961753119657,True,(),"(3,)",[ 6.7241364 27.772688  25.862816 ],True,(),True,(),True,(),4829.812152565728,[18381.51890423 75921.15316004 70700.20786918],True,(),True,404913.0,True,(),True,28067.0,True,(),True,(),
6823,wss.c74593e8a97ce3cc378b1c2b7c1f68f7,{'Plant'},1.0,True,(),0.003977433302394,True,(),"(3,)",[160.44608 245.31258 171.57614],True,(),True,(),True,(),6753141.102721587,[40339.10006823 61676.10148292 43137.40217761],True,(),True,2060.0,True,(),True,65540.0,True,(),True,(),
6824,wss.c74633913246731998d5fc0473d00a1c,"{'Cabinet', 'Sideboard'}",2.0,True,(),0.0323756277132928,True,(),"(3,)",[114.124275 114.49575   71.99048 ],True,(),True,(),True,(),940681.2056645972,[3525.00578554 3536.47969435 2223.60105687],True,(),True,547054.0,True,(),True,60349.0,True,(),True,(),
6825,wss.c74dbde6656efb4eb4248d66f92b2feb,"{'Ship', '_Attributes'}",2.0,True,(),5.288035833521801e-05,True,(),"(3,)",[21.81124  44.485176 60.102043],True,(),True,(),True,(),58315.62097131715,[ 412463.92208114  841241.95448905 1136566.48502649],True,(),True,5570457.0,True,(),True,22122.0,True,(),True,(),
6826,wss.c7598386166c22658588857a1ddefeb6,{'TV'},1.0,True,(),0.00204332298059,True,(),"(3,)",[93.22661  49.754913 31.594862],True,(),True,(),True,(),146552.19456693658,[45624.99951578 24349.99922804 15462.49041396],True,(),True,106668.0,True,(),True,41700.0,True,(),True,(),
6827,wss.c764e7f423ea0b0251dd279724dd0c,"{'StandingClock', 'Clock'}",2.0,True,(),0.0013822002352197,True,(),"(3,)",[20.836132 70.1474   16.69373 ],True,(),True,(),True,(),24399.563878762237,[15074.6118175  50750.53397661 12077.64951461],True,(),True,6738004.0,True,(),True,28228.0,True,(),True,(),
6828,wss.c765291b2884a4a43de387c934c4f89d,{'_StanfordSceneDBModels'},1.0,True,(),0.0354716889726108,True,(),"(3,)",[24.242805 38.541412 24.24281 ],True,(),True,(),True,(),22651.316446444467,[ 683.44095537 1086.54008637  683.44109633],True,(),True,145837.0,True,(),True,33600.0,True,(),True,(),
6829,wss.c76add9451236ff190f95382f0ffdfb5,{'_StanfordSceneDBModels'},1.0,True,(),0.0432220456164268,True,(),"(3,)",[29.148602 46.092854  8.347906],True,(),True,(),True,(),11215.76446253773,[ 674.39200492 1066.42000263  193.14000254],True,(),True,249461.0,True,(),True,39968.0,True,(),True,(),
6830,wss.c76bd2ca9885233868b6f6e95b14adb4,{'Plant'},1.0,True,(),0.0214575313310094,True,(),"(3,)",[166.96442 244.14378 166.96448],True,(),True,(),True,(),6806027.298968714,[ 7781.15699445 11377.99946479  7781.15979068],True,(),True,8688.0,True,(),True,60250.0,True,(),True,(),
6831,wss.c790504bf3be653dcaeedf6b101df8f6,"{'MediaStorage', 'TvStand'}",2.0,True,(),0.0207750394306558,True,(),"(3,)",[154.99487   44.576443  49.074997],True,(),True,(),True,(),339065.0426762517,[7460.6294018  2145.67308759 2362.20957191],True,(),True,477415.0,True,(),True,34797.0,True,(),True,(),
6832,wss.c79da9bcb5c6f6a5a544d74fd0364407,"{'_StanfordSceneDBModels', 'Chocolate', 'FoodItem'}",3.0,True,(),0.0002569650261178606,True,(),"(3,)",[52.3356    8.286685 52.15462 ],True,(),True,(),True,(),22618.865773472367,[203668.18314021  32248.29902027 202963.88496106],True,(),True,7216018.0,True,(),True,18374.0,True,(),True,(),
6833,wss.c7a70db33a8c900dab5b523beb03efcd,{'Teapot'},1.0,True,(),0.0853358681539547,True,(),"(3,)",[49.324043 23.724907 36.298553],True,(),True,(),True,(),42476.869197857835,[577.99895949 278.0179954  425.36103265],True,(),True,260658.0,True,(),True,31827.0,True,(),True,(),
6834,wss.c7a99991ddc26427c22cdcb8852569c6,{'Printer'},1.0,True,(),5.7379399375691766e-06,True,(),"(3,)",[33.143494 25.889442 47.84958 ],True,(),True,(),True,(),41058.1247755406,[5776200.92936018 4511975.07845783 8339156.65214701],True,(),True,77518.0,True,(),True,33429.0,True,(),True,(),
6835,wss.c7aadb7ac29ac778aaae3d020f5ddf8,"{'Lamp', 'FloorLamp'}",2.0,True,(),0.0233906106521669,True,(),"(3,)",[ 43.65109 164.81352  43.65109],True,(),True,(),True,(),314038.59131613764,[1866.18000911 7046.14011369 1866.18000911],True,(),True,3254030.0,True,(),True,21780.0,True,(),True,(),
6836,wss.c7ab551c69d449e17f42f6c9f9e08b68,{'TV'},1.0,True,(),0.0170827712410987,True,(),"(3,)",[68.600136 79.73076  33.16176 ],True,(),True,(),True,(),181379.60526847595,[4015.74984713 4667.32000767 1941.24006767],True,(),True,1057114.0,True,(),True,49928.0,True,(),True,(),
6837,wss.c7ab660e1fde9bb48ce2930380f4c6e7,{'Piano'},1.0,True,(),0.0283215669709069,True,(),"(3,)",[136.55614 101.93291 164.16313],True,(),True,(),True,(),2285079.3140792246,[4821.63081373 3599.12677518 5796.3999721 ],True,(),True,2689501.0,True,(),True,42424.0,True,(),True,(),
6838,wss.c7aca9181183872f35836c728d324152,"{'Table', 'AccentTable'}",2.0,True,(),0.0434021008666685,True,(),"(3,)",[85.28644 94.12471 85.28598],True,(),True,(),True,(),684638.4437325579,[1965.03022427 2168.667141   1965.01962571],True,(),True,653272.0,True,(),True,43081.0,True,(),True,(),
6839,wss.c7b08ff4c687b3ce98d5fc0473d00a1c,"{'Barstool', 'Stool'}",2.0,True,(),0.0293780262155421,True,(),"(3,)",[ 46.409355 106.569084  52.038475],True,(),True,(),True,(),257372.0172211195,[1579.7301922  3627.51000418 1771.34006955],True,(),True,296259.0,True,(),True,26043.0,True,(),True,(),
6840,wss.c7b1ef1734e61b364904d89e9169817b,"{'PS3', 'VideoGameConsole'}",2.0,True,(),0.0205999685490327,True,(),"(3,)",[32.071262  9.929865 27.062796],True,(),True,(),True,(),8618.50737658489,[1556.85975557  482.0330175  1313.7299669 ],True,(),True,13853765.0,True,(),True,45829.0,True,(),True,(),
6841,wss.c7b5fb5edb5739df4df89a240e14cbf5,"{'_StanfordSceneDBModels', 'PaperBox'}",2.0,True,(),0.0006226391430949617,True,(),"(3,)",[ 87.22365   43.935036 134.75006 ],True,(),True,(),True,(),516385.7037579408,[140087.0005802   70562.59871747 216417.58552184],True,(),True,9303.0,True,(),True,24797.0,True,(),True,(),
6842,wss.c7c15b7d23fdfd98808760409d52a60d,"{'TableLamp', 'Lamp'}",2.0,True,(),0.0305539823696261,True,(),"(3,)",[27.048615 60.492302 47.27587 ],True,(),True,(),True,(),77354.3379954972,[ 885.27297924 1979.85000018 1547.28995481],True,(),True,2161078.0,True,(),True,30864.0,True,(),True,(),
6843,wss.c7c301edab36671265b77a565916c7f,"{'Lamp', 'FloorLamp'}",2.0,True,(),0.0223845494187966,True,(),"(3,)",[ 45.74162 164.03297  44.36545],True,(),True,(),True,(),332879.9066136453,[2043.44609061 7327.95496264 1981.96752456],True,(),True,499727.0,True,(),True,20523.0,True,(),True,(),
6844,wss.c7c46fd26b992a68399d7a32e765770f,{'CellPhone'},1.0,True,(),0.0055487376011854,True,(),"(3,)",[10.960968  24.033813   3.2208579],True,(),True,(),True,(),848.4830136837538,[1975.39851184 4331.40197418  580.46678929],True,(),True,5504651.0,True,(),True,19266.0,True,(),True,(),
6845,wss.c7c85d488c446f4ef3e6849120d48a9a,"{'_StanfordSceneDBModels', 'Bowl', 'FoodItem'}",3.0,True,(),0.0005712062619661427,True,(),"(3,)",[28.396688 23.091019 36.561485],True,(),True,(),True,(),23973.675103090114,[49713.54463492 40425.01025902 64007.50032773],True,(),True,3546220.0,True,(),True,28679.0,True,(),True,(),
6846,wss.c7f0ae947de9e7a2c5dbd5d062424ae8,{'_StanfordSceneDBModels'},1.0,True,(),0.0037608429036303,True,(),"(3,)",[ 8.97421  26.946552 15.932133],True,(),True,(),True,(),3852.772392260078,[2386.2230436  7165.0299389  4236.31973157],True,(),True,541404.0,True,(),True,27179.0,True,(),True,(),
6847,wss.c7f65fc62983698dcb2a965e75be701c,{'TrashBin'},1.0,True,(),0.0257718191875269,True,(),"(3,)",[44.961796 74.73827  45.006153],True,(),True,(),True,(),151237.1845482041,[1744.6108741  2899.99978101 1746.33201764],True,(),True,3177111.0,True,(),True,67233.0,True,(),True,(),
6848,wss.c7f8d39c406fee941050b055aafa6fb8,"{'_StanfordSceneDBModels', 'Mug', 'DrinkingUtensil'}",3.0,True,(),0.0028399220316591,True,(),"(3,)",[19.77182 20.44744 26.28524],True,(),True,(),True,(),10626.678394000684,[6962.09958569 7200.00048313 9255.62029766],True,(),True,133381.0,True,(),True,58280.0,True,(),True,(),
6849,wss.c7f991b1a9bfcff0fe1e2f026632da15,"{'_StanfordSceneDBModels', '_SceneGalleryModels', 'Book'}",3.0,True,(),0.0011440717281512,True,(),"(3,)",[19.098904  24.139921   3.5966754],True,(),True,(),True,(),1658.2329278439088,[16693.79946209 21100.00658701  3143.74991664],True,(),True,5814080.0,True,(),True,23622.0,True,(),True,(),
6850,wss.c7fef6ae7f7f91814a0be3d856af9ad,{'CellPhone'},1.0,True,(),0.0358269254292872,True,(),"(3,)",[ 8.569137  24.607954   2.5237074],True,(),True,(),True,(),532.1714768393625,[239.18147866 686.85642726  70.44164046],True,(),True,1041105.0,True,(),True,39180.0,True,(),True,(),
6851,wss.c802792f388650428341191174307890,{'Camera'},1.0,True,(),0.0473568368598193,True,(),"(3,)",[12.507107 15.221231 11.543751],True,(),True,(),True,(),2197.6250289033164,[264.10351344 321.41570276 243.76102302],True,(),True,1495439.0,True,(),True,48598.0,True,(),True,(),
6852,wss.c804bc67b0fc37db5554764d7c3c0e03,{'_StanfordSceneDBModels'},1.0,True,(),0.0472215916137867,True,(),"(3,)",[35.865555 14.077041 36.407234],True,(),True,(),True,(),18381.316639653687,[759.51601321 298.10602563 770.98701581],True,(),True,9317757.0,True,(),True,49933.0,True,(),True,(),
6853,wss.c8143cdeef854217ef6ac413431bcfc6,"{'_AttributesTrain', 'SingleBed', '_StanfordSceneDBModels', 'Bed', '_PilotStudyModels'}",5.0,True,(),0.0247627497866484,True,(),"(3,)",[112.72969  87.91197 187.8096 ],True,(),True,(),True,(),1861247.436523714,[4552.38981823 3550.16994306 7584.35963769],True,(),True,987086.0,True,(),True,37932.0,True,(),True,(),
6854,wss.c8166f63964058199947cf98084faa8,"{'Chair', 'OfficeChair', '_StanfordSceneDBModels'}",3.0,True,(),0.0297203662028702,True,(),"(3,)",[74.8552  99.83844 71.52058],True,(),True,(),True,(),534503.7902781782,[2518.64998867 3359.26008847 2406.45015986],True,(),True,1959581.0,True,(),True,42910.0,True,(),True,(),
6855,wss.c81c83740348b252d909824e324b2b32,"{'ChestOfDrawers', 'Dresser', '_AttributesTrain'}",3.0,True,(),0.0278708597344095,True,(),"(3,)",[172.79935  83.61258  69.67715],True,(),True,(),True,(),1006709.3621068405,[6200.00070492 3000.00002859 2500.00002382],True,(),True,33477.0,True,(),True,39929.0,True,(),True,(),
6856,wss.c83073e02e70410a35836c728d324152,"{'Lamp', 'CeilingLamp'}",2.0,True,(),0.0131731977302777,True,(),"(3,)",[ 15.449524 104.2449    15.449447],True,(),True,(),True,(),24881.86097905773,[1172.79982555 7913.40888784 1172.79398035],True,(),True,739307.0,True,(),True,18291.0,True,(),True,(),
6857,wss.c8309234b360aa2c747803756378b292,"{'Computer', 'Laptop'}",2.0,True,(),0.0707245905054542,True,(),"(3,)",[44.42212  28.251858 36.47734 ],True,(),True,(),True,(),45779.3325916321,[628.1000665  399.46301277 515.76601207],True,(),True,431202.0,True,(),True,18850.0,True,(),True,(),
6858,wss.c83886bc0160e5f7db67544177fcb9,{'_StanfordSceneDBModels'},1.0,True,(),0.0013725746473426,True,(),"(3,)",[62.385647 36.358902 62.38572 ],True,(),True,(),True,(),141507.88328255483,[45451.55130235 26489.56256798 45451.60448707],True,(),True,570464.0,True,(),True,36659.0,True,(),True,(),
6859,wss.c840d9dff65a24253cbb9b2355ce3eb8,{'Eraser'},1.0,True,(),0.1407967528124292,True,(),"(3,)",[ 5.3345923 12.319716   6.159858 ],True,(),True,(),True,(),404.82994627458675,[37.88860321 87.50000092 43.75000046],True,(),True,116593.0,True,(),True,39774.0,True,(),True,(),
6860,wss.c8440e1075b1b44522de187cba227ff8,"{'_StanfordSceneDBModels', 'Computer', '_SceneGalleryModels', 'Laptop'}",4.0,True,(),0.0254084724192434,True,(),"(3,)",[34.270996 22.99449  38.407043],True,(),True,(),True,(),30266.442667201234,[1348.80190491  904.99301259 1511.58410338],True,(),True,363940.0,True,(),True,42700.0,True,(),True,(),
6861,wss.c84559921d4a58fb38335f8e257bd639,"{'_StanfordSceneDBModels', 'Vase'}",2.0,True,(),0.0341860251104553,True,(),"(3,)",[39.023315 24.329613 39.02234 ],True,(),True,(),True,(),37048.67401603075,[1141.49904453  711.68300267 1141.47052411],True,(),True,2224243.0,True,(),True,50456.0,True,(),True,(),
6862,wss.c848f6c34a9397b1cbfa3367f0ce2447,{'Chair'},1.0,True,(),0.0186622786248273,True,(),"(3,)",[ 64.38486   75.140495 127.40999 ],True,(),True,(),True,(),616398.0966887927,[3449.99993272 4026.33014492 6827.14005944],True,(),True,406978.0,True,(),True,35717.0,True,(),True,(),
6863,wss.c85e97bef85ed729496eff1a816f248d,"{'_StanfordSceneDBModels', 'ChestOfDrawers', 'EndTable'}",3.0,True,(),0.0358434548678589,True,(),"(3,)",[57.34953 85.66231 57.34953],True,(),True,(),True,(),281740.6470414281,[1600.0000617  2389.90103816 1600.0000617 ],True,(),True,39379.0,True,(),True,33236.0,True,(),True,(),
6864,wss.c86465f9bbae08b81a45715c707f2aef,"{'Bed', 'QueenBedWithNightstand'}",2.0,True,(),0.0112279727008214,True,(),"(3,)",[283.79532   53.723705 141.37364 ],True,(),True,(),True,(),2155458.2990710367,[25275.74011462  4784.80901508 12591.19912089],True,(),True,186519.0,True,(),True,28017.0,True,(),True,(),
6865,wss.c8691c86e110318ef2bc9da1ba799c60,"{'_StanfordSceneDBModels', 'Book'}",2.0,True,(),0.0039654670416272,True,(),"(3,)",[25.055326  41.577766  10.3895235],True,(),True,(),True,(),10823.2287713496,[ 6318.3795848  10484.96067766  2619.99996241],True,(),True,63571.0,True,(),True,23837.0,True,(),True,(),
6866,wss.c87aea0ef1a271bc90694e2aab04534b,{'Fireplace'},1.0,True,(),0.0443607659394026,True,(),"(3,)",[163.04001 156.02928 163.04001],True,(),True,(),True,(),4147577.3205583394,[3675.31999386 3517.28101839 3675.31999386],True,(),True,173404.0,True,(),True,49241.0,True,(),True,(),
6867,wss.c87bb65a628e0ca6a4bd57b754f4233c,{'CerealBox'},1.0,True,(),3.094929130461069e-05,True,(),"(3,)",[26.36533  38.869213  9.234032],True,(),True,(),True,(),9463.03255471065,[ 851888.00417127 1255899.93701114  298360.0467331 ],True,(),True,2202.0,True,(),True,50723.0,True,(),True,(),
6868,wss.c8865a653d4ac29c44608b3255ca1886,"{'Egg', 'FoodItem'}",2.0,True,(),0.0570677538909767,True,(),"(3,)",[25.376488 33.15531  25.376472],True,(),True,(),True,(),21350.883645924117,[444.67297677 580.98151302 444.6726964 ],True,(),True,328769.0,True,(),True,45882.0,True,(),True,(),
6869,wss.c88eb06478809180f7628281ecb18112,"{'Chair', 'Recliner'}",2.0,True,(),0.0330292205773052,True,(),"(3,)",[ 83.45819 125.90442  94.51001],True,(),True,(),True,(),993088.0307134931,[2526.79865105 3811.91011472 2861.40600196],True,(),True,6617995.0,True,(),True,48392.0,True,(),True,(),
